,scene_token,sample_token
5520,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,4dd8100a85d83900ca42ebc083a0b04c0f786fc5d3d15754927302099c2818d7
5521,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,9c64d79f4b2dee62f2b371e92a30f817e5d4431ac8b2561fd62c57c9d539fdf0
5522,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,b2fe2aeb84508e7b3f6648e317cb710036a4cea7e101f894c43c6553997aa57d
5523,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,9f6412e2fecc99d64777231b45784ad6d0b3f7188c9d7740bbe6545f5decae1f
5524,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,cbf0766c91fab115784825516c6344762c881266f4fbdb513302f38da84b1bec
5525,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,cfd1a510ff9902fd613959da068026db8a3f25b0f57d7f61261cb94bd0182881
5526,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,b8c6e1fee2ca78359ae5d8b86a7d16572247d194eac9313e082cc341ba4a3a99
5527,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,484253cec6b631cf66ce61eee91488145d7708f946f25fb09d1ca566e8ad9182
5528,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,70b312696ea58af16a17d7ab27079a846f52849431c82eae56f2898262478bd8
5529,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,9cdb7ba882b70b1f7f49af0c64b2f7f2a685fa6b3a805deed260f9ba0bd03c68
5530,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,cf34134d5050b670a57f26e451c2e1d19ae04edb36119936aa4fcebdb91a3c13
5531,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,84d07e76a061f9e0fee4317b7b3609f10180bc246acb62e0d40e62cc36b3c68e
5532,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,332e36724abcebf86d208dd84fc847f239dd8f36dec75a9a027bd6c6fea4e1dd
5533,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,433a343397ea0d5b98541df605509953e234ce5a482a8612cda28af9898b0f3f
5534,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,c682247a62c29d659276c7d1d01a2539580ca46da54065cd7fc954ad9dc55324
5535,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,19a63db1e6f30b98f90db11c5420581ff11c7c7433d50e09c8cfb046d357b55b
5536,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,6be1f0a87026aeb0c7f097faf12289862763e4dd6dac43da5a85a94f332d7893
5537,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,c05e9c5b1892bb4cbb2fecda5fa3f6d5a8b34f5dc7efe391dc7d720dbe961e7b
5538,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,0e59fcead3abbd1f9750987bde20d1e96b37ca8fe563bd53d389f9cc75dc91f5
5539,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,cad964f16cfa6a0bdba90a09cd13030d887ffa33554e219fbae358075bdc6144
5540,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,95f296d1bd5fb6cd8dd0d1f6e847866b31ee8f9ebc288934f50ce994dd2eb2cf
5541,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,127bae7b9efc6475082c4d7f1902d05d005620b346b2acde0950aeed6ed5947a
5542,c296b5d7dc108a3636cbc55d86001214e88bf2f5177c6341827d8ed79835bb04,babbb59547c442e39324993476057f2d224c01140f6707d30a37c995916cd80c
5543,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,f8b8ba71505f43f16c1d929e3f634817a37b564425215d4c1addb1039063fe3a
5544,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,793267a06592c22edec10e0a1ec7e4632b6081e88a8a8749785b73aa0bf0ee03
5545,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b329f854e12458207234d7a721bf03bb661a74285cccf6a2b350ba4619ef3ce7
5546,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,aae3163a30d6ab3db531326dbb0f8d0c8af230924b089b2fa5f4d46163d45b6e
5547,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,724828c782acd61aa76a2251136b197dcd0702fdcbc210b81b89cd4ec8c46303
5548,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,ad6cf4c6e69f5dec0b160cd07dc8012f3c64b9bb44fd8a7f26c684f0d998fc73
5549,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,39dec9334aeb639b954bbd313dd0d875d929b6a57d858882157ce1cf1c97e950
5550,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,5718932df8143c141687ff9578e48fb12392e1010e3e6e4ddce45a6f69074370
5551,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,978b928a18d3a8ed3884d9c2c9996bdf8450f43c48ea206ba68ba472efb89adf
5552,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,481bb4aaf16eea0ca3dd66d86fe17094ab6ff04aaeb37391c845df693d835724
5553,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,e24ed95036c031d6c9c669d127211ffafcea35b9f6e390981c85f0b109049a13
5554,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,f2b96caa450c84365461e3d3dd4319b39c5a3dfca4229ca0379a3638e87223b4
5555,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,427ff39e49c683ff0bee2f83ef908cf7eb872e3f303d90bab2b41f59629c09df
5556,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,bc90f4a3e9fb72ea4f40a22e9c97cb7ff73947442624de1e9b68cecb2910befe
5557,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,16f95ad7b2896f66ce3ace5fe3e489dadcb456205e2471bdf1dc052db0b956a5
5558,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,9a49834bbacfc911a6474ced5ed8b714cec6efa52a1bb49de242c4a276e380c8
5559,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,7113fe6716ad726e866655e4ab4349c2e375b2a6ff55315e5013c3fabc2899a2
5560,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,dafd26ea0e8a50e83ce4d4209a9839f7477dc2966858c90b7ec8b6aec8dfcd36
5561,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,881d2036112f53910025ea181f2fe21addafd3bdaba48a494482ce0619d56a62
5562,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,1b8715bf91627a43d2e8c747bd9fb3621188410ecab2bb45aff2bee81dec1e66
5563,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c978f45f55dd66e30e6bee3e41bb958fcb0a79743b8ea689d30ade40b637b121
5564,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,18ad1c06534eecdd6829e0e6872c0d2228936645878195047a22450845b6fa2e
5565,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,4a88e73a9583e8f1e7a2b64efbc9f89dc491b3c9992844c721c43eedda9be704
5566,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,811068ccc6614ce69ad165951444097d17d31ec7eec4f8d70d56d9bee124be59
5567,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,67b20987f56bb4ef4d56acc61760d85c0829a5c45c6a51d7ea794a5734bf1493
5568,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,675b4769c9b596939187fd3bb36d6e9a31436b428a3fa9e655a212327394b2b8
5569,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,9d2c75610427a1316eb58f428b741126f6ae224b81b0f882220b15ebb679c0c7
5570,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,ac55812be4eee42ee4ed300d8e8a5fc933632e5569245a375981be621c8c0795
5571,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,aeaa3ce5e1d09cdbdef7dfeba97064836b7fc9d8424eec1dcf2aac1cff3ecdd9
5572,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,fae94b13b5ce00aaf9a62d6dfaa446e165639cd3bcc2aac206a32b50b022c67e
5573,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c57c972295e36e25c388180cce774c92b719cf889bfa82712e5032e0a0f54816
5574,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,4bdbc4c6cf2db630ec1c674744ddd42315496dc705b4619ba4fb534a6996dc11
5575,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,929a4702b78e79b3d3db7fe2af99316f7d6625c1cb6d9fab2fce3539e1d0cab2
5576,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,5e12420a1b5b159bbac8633368ec06f9e365aa6fcd573141885ab35f29f19ad7
5577,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,14c931e80ca4daabcd8a6a44a4782e515b5e98e381fdb0a2f3b40ece3decc79d
5578,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,aebda860678fb70bf53c963daf959f79d0f7a05e09b5227d6b098ab266e454e6
5579,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,a28a87ba57d9942bdb45f1f50c88c4acda4526cfa41383401687f958faa09e60
5580,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,94cc85f5a435be715881711c77d1feedfb118abc636fe7f8e92717e785b78f9e
5581,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,000a9a9d3e9d06567b7a8e67d391d0e222b43fbdce6d85cf6b5a6f831c461e21
5582,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,4132c0b819fb4389f982e6985c49fdeb178d723e78076cc592ed10307959d359
5583,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,75ee57e703b55a6a137462240fd4482aed1eb3fe1e2dee8d9962d68eeb2fb368
5584,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,32da43825deca859122efc71dc3f2e49c3579d63c7040c635266da9fa3711f99
5585,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,028e68c68f7e8d2707987f6c4210fa4269286a4c052d39d415ccba726b963308
5586,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,216cdbaa33d7d3f8488d051dc3398ea4b03075f424f2c4547dcdc12b2220615b
5587,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,a698901a7609f8e3278785a69117de4280ec6d5705477a6c16bbd0783ae4a704
5588,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,2d21c0f10a52bce9dd16f91446bd56fd87e7f6ad9569d6bbadc2080ba7efa18e
5589,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,9516f3aec4e02f89824fa4aa03c763ec12d8b01fa11e3e7dfe2fc445cd89362b
5590,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,7d63158f341eaf05a9af3575588f1541502f3dcf5a55471225c51ce114fc30c5
5591,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,9408558ec682c2071975173186ef37c69a2ca86f7ce6f3d317e78eceb1808be8
5592,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,3e55cde55a3da2ad0a8035b74e1ba368a0a250498b88371ebc5cf4b025609600
5593,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,077437facc40082022d7ac0a1ec0d673636a04d38f2cc82d4780dfd6abc8fbe9
5594,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,65537a7d8063262527b0fa2a98831576568ee303e858839b5dca709ca9635485
5595,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,38d1ad17fdb1b8f717004222d4b6f3faeeaa0714c21477da8948d4180b8dfd6d
5596,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,45bc9ae6b7dce5ead5fafe57769af3a07b4cb024d6ace60b51c6685178a3c330
5597,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,17e1f6507292ec6e778aae4bc46c2c89e4095d163a2d8daf73c780fead4547ff
5598,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,1099d56359db1c4ef7cc7f1e933ff5b25605235b8ff921912ed0a9a3e2ae9420
5599,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,da0fa0ab7dc78a27011fd500dbfd497562901d575bf97ed3c08a5d2574bf70e6
5600,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,3552b748450164ca6fc4bbe6121c43cab8c141888c928f083a51f913658b84dc
5601,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,181829222c4362d359447c892afef4e821d8df829886502e1db31ff8281f3d7c
5602,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,2149cd003c041e7c043018b877a3f0cc501ea325218f477d1308022972d045f3
5603,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,77c5264b51563d09bcd18b91169876d1a49f2519300f41973aeea19be06dab26
5604,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,5bb0a19872958aff8f7c0573dcf8d262e557686e91eab04d21b87fdd5c0f23a4
5605,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,63dc39c2fb8150be8a71a5ee5f5e02e4840204efababb8dc008037100ae0b843
5606,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b7fec020972efa8eb5f543f920732275ae06f2d9cd8f0eac5254fd8d9aabb62f
5607,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,08c84f5cdd5200beb6612f66e7f01d5a16c73f3ae14b52adcf8dc4bef0f79660
5608,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,76b010c5adece04a6ca9f392a0b37649a8b02a2c42918945b5d1df6feae39ee8
5609,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,527092c6601ecb028b802def96a7f01f3264356b42351ad342c5e56fcc0aa51b
5610,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,51791b7bfaed0be70f19fbd90c261d3b5ae7eb0fbbbc1d76012a0f16e3d463d8
5611,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,dcb343a9dd0dda0afd3f374b5e4f7ad6924b98f09bb4ded59c602e37576f2415
5612,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,36957cc41b250d0da425f802f126fa525b8e4b8876d4fdb5fa96a2f71d6fcdae
5613,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,6e95fa35b040510d40bce9bbff5ddaf6afaf76559997314bc8e62b7a7477d6ca
5614,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,eaba818a326f584f0821af0ddaab59107c720bc99c1811fc47fe5d65137a67b1
5615,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,2ffde51451c45cb90315d46fe30f9dcdde768892ed51362e79fcd92394e7893c
5616,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b1c7213fb23a1a94ed444ade57fa4196d8efe976d25b0dfec2660d97c9afadeb
5617,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b6404c61c0aebcff0a9ca9f884dea4328206fbdecd871262f0c785fe144f9992
5618,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,ea60aedf2d4888514be06735d75b88bbe5c34952869d1aae89f9ae0d31c421d3
5619,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,838d61c821f08c6bd85b4f88a65de78dd45d841e700503d0d452e77c93005906
5620,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c8025429995bc58288481bff55b88e1a61c1dc0623e730351c2dbf1c1dbe1d7f
5621,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,25276476b15ce01a593a90940c8645ad1cdd463ba236b5380fd3431c6ec125a9
5622,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,686ac943e095a957ddef5f15fb86571d45333e87e8da568af978b97d05873595
5623,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b9ef7dba629dc55eb6ab5e0b3aae3591021fa3236dce7003a1827a21954fdc1a
5624,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c62d6ecef1b061faa0255367a87969dc0f7531892fd82a4958fb5587739f8b6e
5625,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,8241b33b9baf5ac2da81ee887ee9dbfd2e599069a86eb068ec465a1d1c598c8c
5626,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,fde1d70997477084403ca2f8610dfcbb53ab17b9f5689828daecb291f95759bc
5627,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,ec3878b97c2682c1b9d3b94188441a9746c5bb0a4d9fb70651bf77defcb4d09c
5628,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,22559796028ab825b6fd71e015bb40bb3e2d95d4810bc1585f08bbfb2bf87431
5629,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c0b26ff3fd12e5d3afb296547f66ea6d1265041bf58810315c6bbb6d7dcf94ab
5630,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b6a658c8c57acf54ff0279e6c9fec9336a44f98c105551fb5786e5414901daa3
5631,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,0f97514cda69837126cec856aad7d1d5608ecfb5a515a27b6875654c839ac07c
5632,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,73756003e7c05d27bd25b41a506b01272627b81d6b425144625488278e58af1e
5633,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,61dc701ffe5bcb7cdf4579b8d378f39a129154f1c90cd68eb46f751eae54437d
5634,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,8ed8e7ceeb41224b9c1165d045794e32299ccaed8ad6d7817acf562420645ae4
5635,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,de83a55852e9d3165b5c1fac7d28f6c34bbde3a58ce7a79ccc6befd7f75ce483
5636,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,06d90363ead536070bb15144a00edf40392801885261336876b7b081105fc804
5637,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,a08e84267b0251b5c4052a1c66e32ba62e1384982cf56635d11b5d1d92cb258f
5638,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,5c277c7a3aacffcf29132823f26a4e532710df5f9b9348a52c448d90ec00931b
5639,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,2661cafaa4cf3e9a034a45d2c878e755a486acd3803497111384eb39ab0e95ec
5640,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,aa18363e3040c3cfcdcf1ea8d20808856fc1d86477db6dbcb045d462796f8cca
5641,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,97f1680a0a662dfb181c39b8c5436aa6de4eb2a70590230fb0e660b6d66ea30a
5642,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,e7f8b28bd0a8d4f05d07746a2a2b18cf15bbe0a80bb41c42fe4dd59b6ca0de60
5643,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,44968fa21786dd9885268125da77970cc7e29e6a03a52f8bc51c64fde12dc1bb
5644,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,5a90b92864992eb3bbfe74c7960dcca72e6fa34f58b9974c630013a4444e2acd
5645,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,ad1263fcf82291e6204c024a2bf100688c484324f80fe44ead610fa0a9a05212
5646,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,f03bd7d92feab44d3a2581b8c4e0898397d018f2221928e52af31eafa9392ddd
5647,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,4dad25f6a3fd0b63c0ef5734900c3f5ebc2fa517d31a03cc45a81f0223d9a7a4
5648,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,a8f7ec1639f573b86f182c415c282035a63326d4d1c4bf5efc835a1800d09a75
5649,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,1f4890629f8511c75c152181fa8a7550df124d337b2d7ddee3e11ee3a03327e7
5650,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,957e34d4d2acca101d5a6e3501a4a308c511571ee54773ac6d94c801ccf63fb6
5651,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c1698fed193a515968028f31c64090b449535ed4c73e429a434221c3d5618d89
5652,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,dfdab3340d1725257b4763a46ba3e351a9ba2c19641076f9cc11269c3f85d277
5653,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,78f4200676e3aac0c464587359028fc02d412f694e7079d97976b7fee85a3e34
5654,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,2a9ec7533af21d390e8c19efc3c39f9b280e253c60d52403459292680422c7ff
5655,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,de198eb481b837f03d58b28e170836808bb026dfc264993fa6d40a8d7885f08f
5656,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c8fc98049d33248c2ed3968ec89bb305309f132895436bb08ef9fd74ccfb9ffa
5657,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,47880a191d514b8a1ff24dc957c15e6d866dd61f093232d2f6ea7b2f2f576536
5658,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,04df9bfd453ceafd471eb52bc948e7ecd09cc240d4f54d7f84fe544eddbf6f99
5659,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,281fea3027e0fd39ef7d105d8f09855f2f83765750a8bda30770957fdc055028
5660,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,070f5bb7005b80e5868844e1777a675a848edb879c02e23698f84ad5e4c95755
5661,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,1a39a75bb3eb0de8d1a360572eaa1161029f2a3fda6f9ade3c3fdb6bbcf38692
5662,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,c1bab04ca31e91e9a680b5c5f66dbb7ed99b937b919691ec96bee3489aaaa9aa
5663,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,7277fa42c7bf6f4400fb63fcadd4923096b09f52e813618b5f12ebe74c3a2800
5664,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,4740a643a15243c22f68e44d0c02e27a2fc901aa73e0d04e7049c993abf0f631
5665,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,b01de5a781198924959bec08c922e69097d84eb61bed6ad56b28f8725352bcd8
5666,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,0e0ed6b32f75b77fe5a0f1cf0c240312a51c47006062e3c18fd06b94a63d6f47
5667,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,9e70519069d1247bb9c16902a66ea31643a9be368e60c54a5bd4519c088883e2
5668,d000cd5a191d7f4709e82a868405f46d4fce53468bb5017acff32a1dea4950ea,e87a1c53d46af0deb0eb564056ade0d73862cf8439ae487ebc05bc97ec342964
5669,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,f6a780c874611bb2d98f582114de0df50ee137969a801cdb65be4197524f9ff7
5670,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,8b20cbc2ce5d6840138b81c7e2f0b192994aa019e4af087e76e2e823a107be57
5671,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,f23c2622d07002047f8ddf7f5b557dbe7d0c03b1674278a7d17273cee27290ca
5672,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,bdf52bc8cbd8e7c3622ed3b8856f87d6de2f1c65c9912f0ae605356755330cb3
5673,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,0996335f5e848c07680c9f4a543bedefed8f177e662f5e9e29d79bb528eeff94
5674,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,92ecdd398d4a626c91dbc20804408492441d3f686fa81e2e493b4d71082fb5ae
5675,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,7212d8a6e161db2fb05999543be2bc098c1e5999f28a5fa55bd45ca77126e722
5676,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,e91b5fb975a7cd03e2e52ba788260367201c85f9ef47b5c90ef8d87f48dcfbf4
5677,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,2a64ac0c9bfeb872c5cd8f558a616c6938d511881d7a6ad98f8c0873ac297a0d
5678,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,210404f74bca2f903eff5ef402cd3a20888dbc869b2614a6ba7c569c0e9849f9
5679,f0be85ab6d620d12f2fb4b43fd0892125a19ce9371381618c3df9033c179ce9f,98d25fd1efe06627c316766fc2dd257f6da62b2f90da60815062714dcd49975b
